Session;Participant;Block;Condition;Display;OnsetDelay;Percept;Time;Duration;iPercept;SpeedUp_first
2018-12-18-17-58-18;BHW1998m;43;Slow-down;KDE -45;1,286971;right;46,16936965;2,001580e+00;16;TRUE
2018-12-18-17-58-18;BHW1998m;43;Slow-down;KDE -45;1,286971;left;48,17094980;7,389069e+00;17;TRUE
2018-12-18-17-58-18;BHW1998m;43;Slow-down;KDE -45;1,286971;right;55,62676204;4,119858e+00;19;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;left; 0,90146033;5,286737e+00; 1;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;right; 6,20490453;2,101602e+00; 3;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;left; 8,32322827;4,203247e+00; 5;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;right;12,55988819;1,934832e+00; 7;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;left;14,49472044;1,651259e+00; 8;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;right;16,14597932;1,255979e+01; 9;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;left;28,70576800;2,185664e+00;10;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;right;30,90748113;1,017430e+00;12;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;left;31,92491099;3,903108e+00;13;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;right;35,91139870;1,367731e+00;15;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;left;37,27912992;2,568631e+00;16;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;right;39,86447032;6,254801e+00;18;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;left;46,13601359;8,806827e+00;20;TRUE
2018-12-18-17-58-18;BHW1998m;44;Slow-down;KDE 45;1,044245;right;54,99289601;2,918986e+00;22;TRUE
2018-12-18-17-58-18;BHW1998m;45;Slow-down;NC;1,148973;right; 0,78398777;2,014902e+01; 1;TRUE
2018-12-18-17-58-18;BHW1998m;45;Slow-down;NC;1,148973;left;20,96652856;2,113298e+01; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 1;Passive;KDE -45;1,102886;left; 0,46710674;4,186556e+00; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 1;Passive;KDE -45;1,102886;right; 4,65366251;4,337318e+00; 2;TRUE
2018-12-12-12-10-57;BSB1998m; 1;Passive;KDE -45;1,102886;left; 8,99098004;7,555794e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 1;Passive;KDE -45;1,102886;right;16,56349904;2,235033e+00; 5;TRUE
2018-12-12-12-10-57;BSB1998m; 1;Passive;KDE -45;1,102886;left;18,79853163;6,678331e-01; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 1;Passive;KDE -45;1,102886;right;19,46636472;9,056380e+00; 7;TRUE
2018-12-12-12-10-57;BSB1998m; 1;Passive;KDE -45;1,102886;left;28,52274503;1,359381e+01; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;right; 0,36703885;1,167171e-01; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;left; 0,50046011;3,235817e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;right; 3,73627733;6,488316e+00; 4;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;left;10,24127168;4,253333e+00; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;right;14,49460510;2,168396e+00; 7;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;left;16,66300155;2,752060e+00; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;right;19,41506131;3,719502e+00; 9;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;left;23,15128049;4,486832e+00;11;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;right;27,63811239;4,503285e-01;12;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;left;28,08844090;1,140882e+01;13;TRUE
2018-12-12-12-10-57;BSB1998m; 2;Passive;KDE 45;1,379496;right;39,49725753;1,357717e+01;14;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right; 0,58390216;1,250844e+00; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left; 1,86819527;1,367729e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right; 3,23592451;4,998543e-02; 4;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left; 3,28590994;3,335399e-02; 5;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left; 4,35349368;2,435072e+00; 7;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right; 6,78856595;1,100904e+00; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left; 7,88953634;9,674443e-01;10;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right; 8,85698065;9,673047e-01;11;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left; 9,82428534;1,100878e+00;12;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;10,92516336;1,100826e+00;13;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;12,02598913;8,511396e-01;14;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;12,87712877;4,202809e+00;15;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;17,08000717;1,817978e+00;17;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;18,89798469;2,318550e+00;18;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;21,21653459;1,100830e+00;19;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;22,31736503;8,005481e-01;20;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;23,11791312;1,084202e+00;21;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;24,20211523;2,068233e+00;22;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;26,27034831;1,968205e+00;23;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;28,23855300;1,167538e+00;24;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;29,42279408;1,918101e+00;26;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;31,34089516;4,420063e+00;27;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;35,76095843;8,173319e-01;28;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;36,57829034;1,150911e+00;29;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;37,74588164;1,217715e+00;31;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;38,96359644;8,672128e-01;32;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;39,83080929;2,385216e+00;33;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;42,21602519;5,437638e+00;34;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;47,65366283;2,235026e+00;35;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;right;49,88868889;2,602046e+00;36;TRUE
2018-12-12-12-10-57;BSB1998m; 3;Passive;NC;1,114305;left;52,49073483;7,138834e+00;37;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;left; 0,26694857;3,335863e-01; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;right; 0,60053484;1,851437e+00; 2;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;left; 2,45197147;2,235057e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;right; 4,68702801;1,344390e+01; 4;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;left;18,16408923;9,457288e+00; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;right;27,65482189;6,188019e+00; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;left;33,84290773;1,379405e+01;10;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;right;47,65353625;2,601997e+00;12;TRUE
2018-12-12-12-10-57;BSB1998m; 4;Passive;KDE -45;1,039197;left;50,25553368;5,537613e+00;13;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;left; 0,50046198;5,154003e+00; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;right; 5,70449446;5,821147e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;left;11,55904846;1,399412e+01; 5;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;right;25,55316764;6,671787e+00; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;left;32,24164891;4,103172e+00; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;right;36,34482079;1,451201e+00; 9;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;left;37,86266617;3,202457e+00;11;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;right;41,18189870;2,835504e+00;13;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;left;44,06746058;2,568623e+00;15;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;right;46,65277837;1,117543e+00;17;TRUE
2018-12-12-12-10-57;BSB1998m; 5;Passive;KDE 45;1,285164;left;47,77032172;6,288215e+00;18;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left; 0,45042119;4,999041e-02; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right; 0,61720982;5,837311e-01; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left; 1,21760875;6,175295e-01; 5;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right; 1,83513827;6,334712e-01; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left; 2,46867413;2,351751e+00; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right; 4,82042471;1,501152e+00; 9;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left; 6,33830741;8,506072e-01;11;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right; 7,20561418;1,000853e+00;13;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left; 8,20646691;1,167534e+00;14;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right; 9,37400067;5,670443e-01;15;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left; 9,94104499;1,718075e+00;16;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;11,65912008;3,152343e+00;17;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;14,81146291;2,551982e+00;18;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;17,36344536;3,002331e+00;19;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;20,36577623;1,084204e+00;20;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;21,44998021;2,018189e+00;21;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;23,46816970;1,000923e+00;22;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;24,46909303;1,617771e+00;23;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;26,08686450;4,370019e+00;24;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;30,45695198;2,418504e+00;26;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;32,87545626;1,134181e+00;27;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;34,00963727;1,134209e+00;28;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;35,16053804;1,150949e+00;30;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;36,31148732;1,234259e+00;31;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;37,54574617;1,000814e+00;32;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;38,54656034;2,251665e+00;33;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;40,79822562;3,102405e+00;34;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;43,90063059;1,551207e+00;35;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;45,45183713;1,017504e+00;36;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;46,46934089;1,667323e-01;37;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;48,87116118;3,636169e+00;39;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;52,52395385;2,185115e+00;41;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;right;54,70906912;2,101599e+00;42;TRUE
2018-12-12-12-10-57;BSB1998m; 6;Passive;NC;1,314515;left;56,81066833;8,839917e-01;43;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;left; 0,26696505;3,502469e-01; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;right; 0,61721199;3,269241e+00; 2;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;left; 3,88651102;4,436627e+00; 4;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;right; 8,35654698;5,320736e+00; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;left;13,69395749;1,769702e+01; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;right;31,39105070;1,052471e+01;10;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;left;41,96584583;7,639161e+00;12;TRUE
2018-12-12-12-10-57;BSB1998m; 7;Passive;KDE -45;1,397809;right;49,62234053;2,317822e+00;14;TRUE
2018-12-12-12-10-57;BSB1998m; 8;Passive;KDE 45;1,092499;left; 0,46709990;7,255564e+00; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 8;Passive;KDE 45;1,092499;right; 7,73992587;1,070773e+01; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 8;Passive;KDE 45;1,092499;left;18,44771091;1,044133e+01; 5;TRUE
2018-12-12-12-10-57;BSB1998m; 8;Passive;KDE 45;1,092499;right;28,88904186;1,667957e+00; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 8;Passive;KDE 45;1,092499;left;30,55706838;1,127527e+01; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 8;Passive;KDE 45;1,092499;right;41,84903050;1,522845e+01;10;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right; 0,51715717;3,669039e-01; 1;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left; 0,90079293;1,234233e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right; 2,13502566;1,200941e+00; 4;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left; 3,33596690;8,839727e-01; 5;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right; 4,21993962;7,340077e-01; 6;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left; 4,95443903;9,336313e-01; 8;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right; 5,88807033;1,234172e+00; 9;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left; 7,12224210;2,151722e+00;10;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right; 9,27396388;9,339734e-01;11;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;10,20793727;1,301013e+00;12;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;11,50894983;1,701332e+00;13;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;13,21028183;1,134212e+00;14;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;14,34449394;5,337500e-01;15;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;14,87831892;1,350920e+00;17;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;16,22923885;1,701393e+00;18;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;17,93063180;1,167581e+00;19;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;19,09821314;1,117419e+00;20;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;20,21563241;9,674421e-01;21;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;21,18307455;1,134243e+00;22;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;22,31731714;1,217585e+00;23;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;23,53490257;4,503298e-01;24;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;23,98523233;2,518701e+00;25;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;26,50393294;5,003314e-01;26;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;27,00426430;6,755193e+00;27;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;33,77648492;1,784368e+00;29;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;35,56085313;7,672662e-01;30;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;36,32811938;1,584568e+00;31;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;37,91268768;9,174138e-01;32;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;38,83010147;1,818011e+00;33;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;40,64811290;3,152428e+00;34;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;43,80054125;1,701331e+00;35;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;45,50187263;1,684600e+00;36;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;47,18647274;1,267699e+00;37;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;48,45417173;1,751340e+00;38;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;right;50,23889664;1,284269e+00;40;TRUE
2018-12-12-12-10-57;BSB1998m; 9;Passive;NC;1,041219;left;51,67332641;5,503933e-01;42;TRUE
2018-12-12-12-10-57;BSB1998m;10;Passive;KDE -45;1,048387;right; 0,41709052;9,273845e+00; 1;TRUE
2018-12-12-12-10-57;BSB1998m;10;Passive;KDE -45;1,048387;left; 9,69093529;3,819615e+00; 2;TRUE
2018-12-12-12-10-57;BSB1998m;10;Passive;KDE -45;1,048387;right;13,56050669;5,937940e+00; 4;TRUE
2018-12-12-12-10-57;BSB1998m;10;Passive;KDE -45;1,048387;left;19,53179702;1,636265e+01; 6;TRUE
2018-12-12-12-10-57;BSB1998m;10;Passive;KDE -45;1,048387;right;35,92785435;1,381062e+01; 8;TRUE
2018-12-12-12-10-57;BSB1998m;10;Passive;KDE -45;1,048387;left;49,77185646;7,572507e+00;10;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;left; 0,56718427;6,855258e+00; 1;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;right; 7,47250864;1,467850e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;left; 8,94035895;2,701997e+00; 4;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;right;11,64242302;1,334302e+00; 6;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;left;12,97741466;4,035822e+00; 8;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;right;17,01323636;1,851388e+00; 9;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;left;18,86462448;5,137382e+00;10;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;right;24,00200682;2,068225e+00;11;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;left;26,07023213;9,056930e+00;12;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;right;35,12716165;3,752945e+00;13;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;right;39,69737590;3,319306e+00;15;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;left;43,10003088;3,102375e+00;17;TRUE
2018-12-12-12-10-57;BSB1998m;11;Passive;KDE 45;1,288778;right;46,21910710;1,012446e+01;19;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right; 0,45043145;6,171171e-01; 1;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left; 1,06754859;1,067488e+00; 2;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right; 2,13503654;1,200916e+00; 3;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left; 3,40268608;7,505465e-01; 5;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right; 4,15329663;1,017430e+00; 7;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left; 5,17072700;7,672610e-01; 8;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right; 5,93798796;9,006813e-01; 9;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left; 6,83866925;9,007419e-01;10;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right; 7,73941118;1,367661e+00;11;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left; 9,10707201;9,508123e-01;12;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;10,05788427;1,000691e+00;13;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;11,05857529;7,839453e-01;14;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;11,84252055;5,504228e-01;15;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;12,39294339;1,551231e+00;16;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;13,94417480;2,184999e+00;17;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;16,12917407;1,451121e+00;18;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;17,58029530;1,334546e+00;19;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;18,91484160;6,503026e-01;20;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;21,65018129;1,100769e+00;22;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;22,75095046;1,100847e+00;23;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;23,85186425;1,417712e+00;25;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;25,26957643;1,617904e+00;26;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;26,88748069;1,167580e+00;27;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;28,05506048;1,184207e+00;28;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;29,23926766;1,167790e+00;29;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;30,40705767;1,734566e+00;30;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;32,14162393;8,172122e-01;31;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;32,95883611;9,840879e-01;32;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;33,94292400;4,219899e+00;33;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;38,16282319;2,035000e+00;34;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;40,19782357;8,839550e-01;35;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;41,08177856;1,384407e+00;36;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;42,46618559;7,839932e-01;37;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;43,25017874;1,334306e+00;38;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;44,58448496;1,868141e+00;39;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;46,45262611;2,134926e+00;40;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;48,58762005;1,534484e+00;42;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;50,13877216;6,669959e-02;44;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;50,20547175;4,953846e+00;45;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;55,15931740;1,267636e+00;46;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;left;56,42695326;1,734684e+00;47;TRUE
2018-12-12-12-10-57;BSB1998m;12;Passive;NC;1,251411;right;58,16163770;1,351029e+00;48;TRUE
2018-12-12-12-10-57;BSB1998m;13;Passive;KDE -45;1,292388;left; 0,28363785;2,835091e-01; 1;TRUE
