Participant,Session,Block,Trial,OnsetDelay,Bias,Shape1,Shape2,Response1,Response2,RT1,RT2
CHE1998M,2019-05-22-16-56-09,2,47,0.5672816520474842,left,stripes-8,stripes-2,left,right,0.5516672788155574,0.3437193374859362
CHE1998M,2019-05-22-16-56-09,3,0,0.6099042769448914,right,heavy poles sphere,stripes-2,right,right,0.8801983797598041,0.2478739361129101
CHE1998M,2019-05-22-16-56-09,3,1,0.6695210193741148,left,stripes-8,heavy poles sphere,left,left,0.4486207058484979,0.19184692402222936
CHE1998M,2019-05-22-16-56-09,3,2,0.5015161807494982,right,stripes-2,stripes-2,right,right,0.8581815478958106,0.23196107293256318
CHE1998M,2019-05-22-16-56-09,3,3,0.5179517348636671,right,stripes-4,stripes-2,right,right,0.6087097011957212,0.2319408580262916
CHE1998M,2019-05-22-16-56-09,3,4,0.5998534764586395,left,stripes-4,stripes-8,left,left,0.4140190063658338,0.2159474462198432
CHE1998M,2019-05-22-16-56-09,3,5,0.6646400904118481,left,stripes-4,stripes-4,left,right,0.5768376360501861,0.34384280391327593
CHE1998M,2019-05-22-16-56-09,3,6,0.6856055768048289,right,heavy poles sphere,heavy poles sphere,right,right,0.36208038130916975,0.24783630528736467
CHE1998M,2019-05-22-16-56-09,3,7,0.5652710205954796,right,stripes-2,stripes-4,right,right,0.4742902157674962,0.21584232870736741
CHE1998M,2019-05-22-16-56-09,3,8,0.5901156693787607,left,stripes-4,heavy poles sphere,left,left,0.4238002219908594,0.3038328395196004
CHE1998M,2019-05-22-16-56-09,3,9,0.587691151989771,right,heavy poles sphere,stripes-4,right,right,0.28324162504213746,0.28781703581671536
CHE1998M,2019-05-22-16-56-09,3,10,0.5288655304594517,left,stripes-2,stripes-8,left,left,0.286369648531263,0.20770660644893724
CHE1998M,2019-05-22-16-56-09,3,11,0.6061100350847781,right,stripes-2,heavy poles sphere,right,right,0.37049102629202935,0.25580657631326176
CHE1998M,2019-05-22-16-56-09,3,12,0.6266826314125273,left,stripes-8,stripes-8,left,left,0.38341985831539205,0.20774579226736023
CHE1998M,2019-05-22-16-56-09,3,13,0.6147316339260416,left,stripes-8,stripes-4,left,left,0.5662742590536709,0.21570953232367174
CHE1998M,2019-05-22-16-56-09,3,14,0.5771285388458995,right,stripes-8,stripes-2,right,right,0.34309080940170134,0.20773739530613966
CHE1998M,2019-05-22-16-56-09,3,15,0.5432817412042767,left,heavy poles sphere,stripes-8,left,left,0.2998616989414131,0.23187617032658636
CHE1998M,2019-05-22-16-56-09,3,16,0.6134439709257083,left,stripes-8,stripes-8,left,left,0.25270374370734316,0.23180712864677844
CHE1998M,2019-05-22-16-56-09,3,17,0.684879972812006,left,stripes-2,stripes-2,left,right,0.4369731878814491,0.30397247787163906
CHE1998M,2019-05-22-16-56-09,3,18,0.5542400411261218,right,stripes-8,stripes-4,right,right,0.33643948325720885,0.2878453366854501
CHE1998M,2019-05-22-16-56-09,3,19,0.5477131731260361,left,stripes-2,stripes-4,left,left,0.52068000456552,0.24797034566540788
CHE1998M,2019-05-22-16-56-09,3,20,0.577004807490876,left,heavy poles sphere,heavy poles sphere,left,left,0.5081660446176102,0.2478282193249015
CHE1998M,2019-05-22-16-56-09,3,21,0.5334497236653227,right,heavy poles sphere,stripes-2,right,right,0.40096204293718074,0.26381758815000467
